;1stFlrSF;2ndFlrSF;3SsnPorch;BedroomAbvGr;BsmtFinSF1;BsmtFinSF2;BsmtFullBath;BsmtHalfBath;BsmtUnfSF;EnclosedPorch;Fireplaces;FullBath;GarageArea;GarageCars;GarageYrBlt;GrLivArea;HalfBath;KitchenAbvGr;LotArea;LotFrontage;LowQualFinSF;MasVnrArea;MiscVal;OpenPorchSF;OverallQual;PoolArea;ScreenPorch;TotRmsAbvGrd;TotalBsmtSF;WoodDeckSF;YearBuilt;YearRemodAdd;TotalArea;AreaAbvground;TotalBaths;Alley_Grvl;Alley_None;Alley_Pave;BldgType_1Fam;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;BsmtCond_Fa;BsmtCond_Gd;BsmtCond_None;BsmtCond_Po;BsmtCond_TA;BsmtExposure_Av;BsmtExposure_Gd;BsmtExposure_Mn;BsmtExposure_No;BsmtExposure_None;BsmtFinType1_ALQ;BsmtFinType1_BLQ;BsmtFinType1_GLQ;BsmtFinType1_LwQ;BsmtFinType1_None;BsmtFinType1_Rec;BsmtFinType1_Unf;BsmtFinType2_ALQ;BsmtFinType2_BLQ;BsmtFinType2_GLQ;BsmtFinType2_LwQ;BsmtFinType2_None;BsmtFinType2_Rec;BsmtFinType2_Unf;BsmtQual_Ex;BsmtQual_Fa;BsmtQual_Gd;BsmtQual_None;BsmtQual_TA;CentralAir_N;CentralAir_Y;Condition1_Artery;Condition1_Feedr;Condition1_Norm;Condition1_PosA;Condition1_PosN;Condition1_RRAe;Condition1_RRAn;Condition1_RRNe;Condition1_RRNn;Electrical_FuseA;Electrical_FuseF;Electrical_FuseP;Electrical_Mix;Electrical_None;Electrical_SBrkr;ExterCond_Ex;ExterCond_Fa;ExterCond_Gd;ExterCond_Po;ExterCond_TA;ExterQual_Ex;ExterQual_Fa;ExterQual_Gd;ExterQual_TA;Exterior1st_AsbShng;Exterior1st_AsphShn;Exterior1st_BrkComm;Exterior1st_BrkFace;Exterior1st_CBlock;Exterior1st_CemntBd;Exterior1st_HdBoard;Exterior1st_ImStucc;Exterior1st_MetalSd;Exterior1st_None;Exterior1st_Plywood;Exterior1st_Stone;Exterior1st_Stucco;Exterior1st_VinylSd;Exterior1st_Wd Sdng;Exterior1st_WdShing;Exterior2nd_AsbShng;Exterior2nd_AsphShn;Exterior2nd_Brk Cmn;Exterior2nd_BrkFace;Exterior2nd_CBlock;Exterior2nd_CmentBd;Exterior2nd_HdBoard;Exterior2nd_ImStucc;Exterior2nd_MetalSd;Exterior2nd_None;Exterior2nd_Other;Exterior2nd_Plywood;Exterior2nd_Stone;Exterior2nd_Stucco;Exterior2nd_VinylSd;Exterior2nd_Wd Sdng;Exterior2nd_Wd Shng;Fence_GdPrv;Fence_GdWo;Fence_MnPrv;Fence_MnWw;Fence_None;FireplaceQu_Ex;FireplaceQu_Fa;FireplaceQu_Gd;FireplaceQu_None;FireplaceQu_Po;FireplaceQu_TA;Foundation_BrkTil;Foundation_CBlock;Foundation_PConc;Foundation_Slab;Foundation_Stone;Foundation_Wood;Functional_Maj1;Functional_Maj2;Functional_Min1;Functional_Min2;Functional_Mod;Functional_None;Functional_Sev;Functional_Typ;GarageCond_Ex;GarageCond_Fa;GarageCond_Gd;GarageCond_None;GarageCond_Po;GarageCond_TA;GarageFinish_Fin;GarageFinish_None;GarageFinish_RFn;GarageFinish_Unf;GarageQual_Ex;GarageQual_Fa;GarageQual_Gd;GarageQual_None;GarageQual_Po;GarageQual_TA;GarageType_2Types;GarageType_Attchd;GarageType_Basment;GarageType_BuiltIn;GarageType_CarPort;GarageType_Detchd;GarageType_None;HeatingQC_Ex;HeatingQC_Fa;HeatingQC_Gd;HeatingQC_Po;HeatingQC_TA;HouseStyle_1.5Fin;HouseStyle_1.5Unf;HouseStyle_1Story;HouseStyle_2.5Fin;HouseStyle_2.5Unf;HouseStyle_2Story;HouseStyle_SFoyer;HouseStyle_SLvl;KitchenQual_Ex;KitchenQual_Fa;KitchenQual_Gd;KitchenQual_None;KitchenQual_TA;LandContour_Bnk;LandContour_HLS;LandContour_Low;LandContour_Lvl;LandSlope_Gtl;LandSlope_Mod;LandSlope_Sev;LotConfig_Corner;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;LotShape_IR1;LotShape_IR2;LotShape_IR3;LotShape_Reg;MSSubClass_120;MSSubClass_150;MSSubClass_160;MSSubClass_180;MSSubClass_190;MSSubClass_20;MSSubClass_30;MSSubClass_40;MSSubClass_45;MSSubClass_50;MSSubClass_60;MSSubClass_70;MSSubClass_75;MSSubClass_80;MSSubClass_85;MSSubClass_90;MSZoning_C (all);MSZoning_FV;MSZoning_None;MSZoning_RH;MSZoning_RL;MSZoning_RM;MasVnrType_BrkCmn;MasVnrType_BrkFace;MasVnrType_None;MasVnrType_Stone;MiscFeature_Gar2;MiscFeature_None;MiscFeature_Othr;MiscFeature_Shed;MiscFeature_TenC;MoSold_1;MoSold_10;MoSold_11;MoSold_12;MoSold_2;MoSold_3;MoSold_4;MoSold_5;MoSold_6;MoSold_7;MoSold_8;MoSold_9;Neighborhood_Blmngtn;Neighborhood_Blueste;Neighborhood_BrDale;Neighborhood_BrkSide;Neighborhood_ClearCr;Neighborhood_CollgCr;Neighborhood_Crawfor;Neighborhood_Edwards;Neighborhood_Gilbert;Neighborhood_IDOTRR;Neighborhood_MeadowV;Neighborhood_Mitchel;Neighborhood_NAmes;Neighborhood_NPkVill;Neighborhood_NWAmes;Neighborhood_NoRidge;Neighborhood_NridgHt;Neighborhood_OldTown;Neighborhood_SWISU;Neighborhood_Sawyer;Neighborhood_SawyerW;Neighborhood_Somerst;Neighborhood_StoneBr;Neighborhood_Timber;Neighborhood_Veenker;OverallCond_1;OverallCond_2;OverallCond_3;OverallCond_4;OverallCond_5;OverallCond_6;OverallCond_7;OverallCond_8;OverallCond_9;PavedDrive_N;PavedDrive_P;PavedDrive_Y;RoofStyle_Flat;RoofStyle_Gable;RoofStyle_Gambrel;RoofStyle_Hip;RoofStyle_Mansard;RoofStyle_Shed;SaleCondition_Abnorml;SaleCondition_AdjLand;SaleCondition_Alloca;SaleCondition_Family;SaleCondition_Normal;SaleCondition_Partial;SaleType_COD;SaleType_CWD;SaleType_Con;SaleType_ConLD;SaleType_ConLI;SaleType_ConLw;SaleType_New;SaleType_None;SaleType_Oth;SaleType_WD;YrSold_2006;YrSold_2007;YrSold_2008;YrSold_2009;YrSold_2010;SalePrice
10;1040;0;0;3;906.0;0.0;1.0;0.0;134.0;0;0;1;384.0;1.0;1965.0;1040;0;1;11200;70.0;0;0.0;0;0;5;0;0;5;1040.0;0;1965;1965;2080.0;1040;2.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;129500
11;1182;1142;0;4;998.0;0.0;1.0;0.0;177.0;0;2;3;736.0;3.0;2005.0;2324;0;1;11924;85.0;0;286.0;0;21;9;0;0;11;1175.0;147;2005;2006;3499.0;2324;4.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;345000
12;912;0;0;2;737.0;0.0;1.0;0.0;175.0;0;0;1;352.0;1.0;1962.0;912;0;1;12968;0.0;0;0.0;0;0;5;0;176;4;912.0;140;1962;1962;1824.0;912;2.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;144000
13;1494;0;0;3;0.0;0.0;0.0;0.0;1494.0;0;1;2;840.0;3.0;2006.0;1494;0;1;10652;91.0;0;306.0;0;33;7;0;0;7;1494.0;160;2006;2007;2988.0;1494;2.0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;279500
14;1253;0;0;2;733.0;0.0;1.0;0.0;520.0;176;1;1;352.0;1.0;1960.0;1253;1;1;10920;0.0;0;212.0;0;213;6;0;0;5;1253.0;0;1960;1960;2506.0;1253;3.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;157000
15;854;0;0;2;0.0;0.0;0.0;0.0;832.0;0;0;1;576.0;2.0;1991.0;854;0;1;6120;51.0;0;0.0;0;112;7;0;0;5;832.0;48;1929;2001;1686.0;854;1.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;132000
16;1004;0;0;2;578.0;0.0;1.0;0.0;426.0;0;1;1;480.0;2.0;1970.0;1004;0;1;11241;0.0;0;180.0;700;0;6;0;0;5;1004.0;0;1970;1970;2008.0;1004;2.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;149000
17;1296;0;0;2;0.0;0.0;0.0;0.0;0.0;0;0;2;516.0;2.0;1967.0;1296;0;2;10791;72.0;0;0.0;500;0;4;0;0;6;0.0;0;1967;1967;1296.0;1296;2.0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;90000
18;1114;0;0;3;646.0;0.0;1.0;0.0;468.0;0;0;1;576.0;2.0;2004.0;1114;1;1;13695;66.0;0;0.0;0;102;5;0;0;6;1114.0;0;2004;2004;2228.0;1114;3.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;159000
19;1339;0;0;3;504.0;0.0;0.0;0.0;525.0;0;0;1;294.0;1.0;1958.0;1339;0;1;7560;70.0;0;0.0;0;0;5;0;0;6;1029.0;0;1958;1965;2368.0;1339;1.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;139000
20;1158;1218;0;4;0.0;0.0;0.0;0.0;1158.0;0;1;3;853.0;3.0;2005.0;2376;1;1;14215;101.0;0;380.0;0;154;8;0;0;9;1158.0;240;2005;2006;3534.0;2376;4.0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;325300
21;1108;0;0;3;0.0;0.0;0.0;0.0;637.0;205;1;1;280.0;1.0;1930.0;1108;0;1;7449;57.0;0;0.0;0;0;7;0;0;6;637.0;0;1930;1950;1745.0;1108;1.0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;139400
22;1795;0;0;3;0.0;0.0;0.0;0.0;1777.0;0;1;2;534.0;2.0;2002.0;1795;0;1;9742;75.0;0;281.0;0;159;8;0;0;7;1777.0;171;2002;2002;3572.0;1795;2.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;230000
23;1060;0;0;3;840.0;0.0;1.0;0.0;200.0;0;1;1;572.0;2.0;1976.0;1060;0;1;4224;44.0;0;0.0;0;110;5;0;0;6;1040.0;100;1976;1976;2100.0;1060;2.0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;129900
24;1060;0;0;3;188.0;668.0;1.0;0.0;204.0;0;1;1;270.0;1.0;1968.0;1060;0;1;8246;0.0;0;0.0;0;90;5;0;0;6;1060.0;406;1968;2001;2120.0;1060;2.0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;154000
